OTU	Test-Statistic	P	FDR_P	Bonferroni_P	20s_mean	30s_mean	40s_mean	50s_mean	60s_mean	taxonomy
311370	4.25932732261	0.372045872559	0.771646619435	1.0	0.176470588235	0.19170984456	0.0507614213198	0.492462311558	0.260563380282	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
2742591	4.25853484728	0.372146198038	0.771646619435	1.0	0.0	0.0	0.213197969543	0.130653266332	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__
4407401	4.2584618995	0.372155434112	0.771646619435	1.0	0.0	0.0	0.0253807106599	0.0150753768844	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
334797	4.2584048043	0.372162663182	0.771646619435	1.0	0.0	0.0	0.0152284263959	0.0100502512563	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
1531298	4.2584048043	0.372162663182	0.771646619435	1.0	0.0	0.0	0.0152284263959	0.0100502512563	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
4355719	4.25830925025	0.372174761938	0.771646619435	1.0	0.0	0.0	0.010152284264	0.0100502512563	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__PYR10d3; f__; g__; s__
1106364	4.25830925025	0.372174761938	0.771646619435	1.0	0.0	0.0	0.010152284264	0.0100502512563	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
128223	4.25830925025	0.372174761938	0.771646619435	1.0	0.0	0.0	0.010152284264	0.0100502512563	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus; s__
2283111	4.25830925025	0.372174761938	0.771646619435	1.0	0.0	0.0	0.010152284264	0.0100502512563	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uniformis
993934	4.2582322316	0.372184514021	0.771646619435	1.0	0.0	0.0	0.309644670051	2.58291457286	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__
4374322	4.2582322316	0.372184514021	0.771646619435	1.0	0.0	0.0	0.0507614213198	0.0954773869347	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__venetianus
4318134	4.2582322316	0.372184514021	0.771646619435	1.0	0.0	0.0	0.0152284263959	0.0653266331658	0.0	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__; s__
520926	4.2582322316	0.372184514021	0.771646619435	1.0	0.0	0.0	0.0203045685279	0.577889447236	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__; s__
820908	4.25819998525	0.372188597106	0.771646619435	1.0	0.0	0.0	0.010152284264	0.0201005025126	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__
344512	4.25812842335	0.372197658513	0.771646619435	1.0	0.0	0.0	0.010152284264	0.0201005025126	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
819328	4.25786780431	0.372230660423	0.771646619435	1.0	0.0352941176471	0.020725388601	0.0	0.0301507537688	0.0422535211268	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
102407	4.25720204482	0.372314975188	0.771646619435	1.0	0.494117647059	0.80829015544	0.746192893401	0.859296482412	0.795774647887	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
1718658	4.25459591705	0.372645170044	0.771646619435	1.0	0.0	0.0155440414508	0.0152284263959	0.0201005025126	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Aerococcus; s__
4350466	4.2474521285	0.373551453465	0.771646619435	1.0	0.0	0.00518134715026	0.0152284263959	0.0552763819095	0.0140845070423	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__; s__
662765	4.24485659603	0.373881155441	0.771646619435	1.0	0.0	0.00518134715026	0.0862944162437	0.0201005025126	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__
4426874	4.24353930394	0.374048573325	0.771646619435	1.0	0.0352941176471	0.00518134715026	0.0152284263959	0.0150753768844	0.0140845070423	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__gnavus
258099	4.24231483354	0.374204246564	0.771646619435	1.0	0.247058823529	0.20725388601	0.350253807107	0.266331658291	0.246478873239	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
1141678	4.23977564794	0.374527226905	0.771646619435	1.0	0.152941176471	0.00518134715026	0.0152284263959	0.376884422111	0.0140845070423	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__
261240	4.23527607394	0.375100097756	0.771646619435	1.0	0.0	4.29533678756	0.0406091370558	0.391959798995	0.0633802816901	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__
276484	4.23493731414	0.375143255079	0.771646619435	1.0	0.0	0.00518134715026	0.0203045685279	0.00502512562814	0.0140845070423	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
54730	4.23398242823	0.375264926404	0.771646619435	1.0	0.0	0.0103626943005	0.203045685279	0.0100502512563	0.147887323944	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Bulleidia; s__
4450214	4.23239915257	0.375466734548	0.771646619435	1.0	0.0	0.00518134715026	0.0203045685279	0.0201005025126	0.00704225352113	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
287823	4.23070453794	0.375682827608	0.771646619435	1.0	0.117647058824	0.0569948186528	0.0710659898477	0.0653266331658	0.154929577465	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__RF16; g__; s__
180995	4.2252990028	0.376372773371	0.771646619435	1.0	0.129411764706	0.108808290155	0.309644670051	0.236180904523	0.218309859155	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
259051	4.22251947343	0.376727926478	0.771646619435	1.0	0.0235294117647	0.0	0.604060913706	0.64824120603	0.00704225352113	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
1028632	4.22205046694	0.376787879195	0.771646619435	1.0	0.376470588235	0.388601036269	0.390862944162	0.517587939698	0.450704225352	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__
1098434	4.22143216269	0.376866927831	0.771646619435	1.0	0.0823529411765	0.222797927461	0.0913705583756	0.321608040201	0.0140845070423	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Peptoniphilus; s__
167187	4.2208574464	0.376940415389	0.771646619435	1.0	0.0352941176471	0.181347150259	0.0609137055838	0.0502512562814	0.0211267605634	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__
183089	4.21985616586	0.377068473213	0.771646619435	1.0	4.23529411765	13.7305699482	11.578680203	8.76381909548	10.6830985915	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__; s__
166637	4.21797964597	0.377308559786	0.771646619435	1.0	0.4	0.0310880829016	0.137055837563	0.110552763819	0.154929577465	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__
180307	4.217148479	0.377414939195	0.771646619435	1.0	0.858823529412	0.715025906736	0.685279187817	0.603015075377	1.06338028169	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
266061	4.21619328893	0.377537220782	0.771646619435	1.0	0.0117647058824	0.0103626943005	0.0406091370558	0.035175879397	0.0211267605634	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
107854	4.21014153669	0.378312667913	0.771646619435	1.0	0.0117647058824	0.0777202072539	0.0304568527919	0.0	0.0140845070423	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__zeae
20534	4.20927179587	0.378424214301	0.771646619435	1.0	0.0	0.181347150259	0.0253807106599	0.100502512563	0.0704225352113	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__[Prevotella]; s__
198273	4.20724289044	0.378684525368	0.771646619435	1.0	0.0	0.020725388601	0.0355329949239	0.0201005025126	0.0281690140845	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnobacterium; s__
2985051	4.20529133465	0.378935043135	0.771646619435	1.0	0.235294117647	0.388601036269	0.41116751269	0.276381909548	0.161971830986	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__; s__
4377091	4.20522414524	0.378943670404	0.771646619435	1.0	0.0588235294118	0.0569948186528	0.157360406091	0.0251256281407	0.0845070422535	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__fragilis
362470	4.20479622753	0.378998619551	0.771646619435	1.0	0.870588235294	0.0880829015544	0.309644670051	0.140703517588	0.401408450704	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__cc_115; s__
849346	4.2012497128	0.379454266746	0.771646619435	1.0	0.0235294117647	0.0880829015544	0.0609137055838	0.155778894472	0.0985915492958	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
180414	4.20002709452	0.379611443804	0.771646619435	1.0	0.482352941176	0.445595854922	0.380710659898	0.502512562814	0.422535211268	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__
4333731	4.19890140192	0.379756204823	0.771646619435	1.0	0.388235294118	0.533678756477	0.497461928934	1.27638190955	0.915492957746	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
179625	4.19811247247	0.379857684448	0.771646619435	1.0	0.0588235294118	0.0984455958549	0.0558375634518	0.0753768844221	0.0281690140845	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
323189	4.1978191016	0.379895425952	0.771646619435	1.0	0.0823529411765	0.0466321243523	0.10152284264	0.070351758794	0.0915492957746	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
4419504	4.19702362179	0.379997777231	0.771646619435	1.0	0.0	0.00518134715026	0.00507614213198	0.105527638191	0.0352112676056	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__
3680006	4.19520660929	0.380231645067	0.771646619435	1.0	0.164705882353	0.165803108808	0.131979695431	0.0954773869347	0.204225352113	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__
367189	4.19170333206	0.380682866089	0.771646619435	1.0	0.0588235294118	0.160621761658	0.279187817259	0.0854271356784	0.274647887324	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Burkholderia; s__andropogonis
21464	4.19141104111	0.380720531759	0.771646619435	1.0	0.0352941176471	0.0518134715026	0.0152284263959	0.0251256281407	0.0352112676056	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__guilliermondii
189588	4.19013075251	0.380885548296	0.771646619435	1.0	0.494117647059	0.538860103627	0.56345177665	0.537688442211	0.387323943662	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__
4437364	4.18996084467	0.380907451887	0.771646619435	1.0	0.0588235294118	0.0155440414508	0.0355329949239	0.0301507537688	0.0352112676056	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
348897	4.1881450792	0.381141591189	0.771646619435	1.0	0.0	0.0621761658031	0.421319796954	0.391959798995	0.0281690140845	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
210895	4.18609338981	0.381406286082	0.771646619435	1.0	0.0	0.0103626943005	0.121827411168	0.00502512562814	0.0211267605634	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
2046330	4.18495962648	0.381552617296	0.771646619435	1.0	0.470588235294	1.07772020725	2.10152284264	0.819095477387	0.894366197183	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
4433737	4.18456684961	0.381603321857	0.771646619435	1.0	0.317647058824	0.284974093264	0.218274111675	0.226130653266	0.253521126761	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
290607	4.18435870383	0.381630194029	0.771646619435	1.0	0.188235294118	0.233160621762	0.294416243655	0.256281407035	0.352112676056	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
565016	4.18424226447	0.381645227296	0.771646619435	1.0	0.0117647058824	0.020725388601	0.0304568527919	0.0	0.0281690140845	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Thiotrichaceae; g__Thiothrix; s__
863612	4.18249368117	0.381871038554	0.771646619435	1.0	0.0	0.0	0.0152284263959	0.0301507537688	0.0140845070423	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
584396	4.18190911645	0.38194655196	0.771646619435	1.0	0.0	0.00518134715026	0.0152284263959	0.0100502512563	0.0211267605634	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
190365	4.18114812824	0.382044872805	0.771646619435	1.0	0.0117647058824	1.54404145078	0.238578680203	0.462311557789	1.58450704225	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
260058	4.17977969007	0.382221726226	0.771646619435	1.0	0.270588235294	0.20725388601	0.142131979695	0.221105527638	0.140845070423	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
