OTU	Test-Statistic	P	FDR_P	Bonferroni_P	teen_mean	20s_mean	60s_mean	30s_mean	70+_mean	40s_mean	child_mean	baby_mean	50s_mean	taxonomy
3172949	4.69846874068	0.789264222118	1.0	1.0	0.0333333333333	0.0855614973262	0.975675675676	1.46731234867	0.1	1.40566037736	0.0	0.0	0.407239819005	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
4336940	4.67879275962	0.791290407636	1.0	1.0	0.9	2.4385026738	3.43783783784	2.87409200969	4.43571428571	3.81132075472	2.98529411765	1.49180327869	4.91628959276	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
4309033	4.63926361912	0.795343940643	1.0	1.0	0.166666666667	2.73262032086	0.4	1.15012106538	0.542857142857	0.0471698113208	0.647058823529	0.508196721311	0.280542986425	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Morganella; s__morganii
4154872	4.63308653484	0.795975274485	1.0	1.0	0.0	0.716577540107	2.22162162162	0.246973365617	1.04285714286	0.268867924528	0.0	0.213114754098	0.423076923077	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Cloacibacterium; s__
2892743	4.61617329068	0.797700955017	1.0	1.0	1.83333333333	1.89304812834	2.07837837838	1.28329297821	0.714285714286	2.30424528302	0.102941176471	2.72131147541	3.03167420814	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Sutterella; s__
813479	4.61466884327	0.79785424501	1.0	1.0	0.833333333333	1.17112299465	0.664864864865	1.25907990315	0.678571428571	0.872641509434	2.76470588235	3.55737704918	0.735294117647	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__
174912	4.61424500703	0.797897423958	1.0	1.0	0.0	0.994652406417	1.27027027027	0.140435835351	0.557142857143	1.29952830189	0.0	0.0	1.23303167421	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__
166515	4.61210274704	0.798115627817	1.0	1.0	0.0	0.0	0.0783783783784	0.00484261501211	0.0	2.0141509434	0.0	0.0	0.0859728506787	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
4469032	4.59983984511	0.799363331399	1.0	1.0	0.2	0.299465240642	0.681081081081	0.687651331719	0.45	2.64858490566	0.0588235294118	0.0655737704918	0.561085972851	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__; g__; s__
4414822	4.59525691388	0.799829031187	1.0	1.0	5.86666666667	11.1069518717	6.45945945946	7.49636803874	6.18571428571	9.16981132075	9.48529411765	5.04918032787	10.1674208145	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
2368865	4.59401150196	0.79995552884	1.0	1.0	1.43333333333	3.58823529412	5.29459459459	4.3196125908	6.57142857143	4.71462264151	3.33823529412	3.3606557377	5.58823529412	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
91962	4.5927712105	0.800081482445	1.0	1.0	1.26666666667	0.352941176471	1.21351351351	1.75302663438	2.17857142857	1.18867924528	0.0147058823529	0.114754098361	0.62443438914	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__
22697	4.57922284693	0.801455777298	1.0	1.0	0.0	0.00534759358289	2.03513513514	0.300242130751	0.00714285714286	0.36320754717	0.161764705882	0.0	0.00452488687783	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Succiniclasticum; s__
270451	4.53780980979	0.805638542101	1.0	1.0	0.0	0.00534759358289	0.0459459459459	0.486682808717	0.0	1.92452830189	0.0	0.0	0.29185520362	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
194297	4.49527340098	0.80990580258	1.0	1.0	4.1	4.85026737968	6.17027027027	9.61501210654	5.7	9.76650943396	5.38235294118	5.91803278689	5.82805429864	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
1087966	4.48597713798	0.81083440656	1.0	1.0	0.0	0.219251336898	0.0	0.0	0.0	0.0	0.0	1.95081967213	0.052036199095	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Chryseobacterium; s__
178799	4.4685044858	0.812575803608	1.0	1.0	0.0	0.171122994652	2.35405405405	0.469733656174	0.514285714286	0.995283018868	0.191176470588	0.229508196721	1.0520361991	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
4448492	4.44958267643	0.814455755716	1.0	1.0	10.7666666667	12.2673796791	8.8	11.1501210654	7.26428571429	8.20047169811	12.5294117647	14.9016393443	8.93665158371	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
370077	4.42420939749	0.816966959587	1.0	1.0	0.0	0.229946524064	1.88918918919	0.382566585956	0.385714285714	0.544811320755	0.0147058823529	0.0327868852459	1.29411764706	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__RF32; f__; g__; s__
165927	4.42233194634	0.817152324244	1.0	1.0	0.0	0.048128342246	0.635135135135	1.60774818402	1.18571428571	0.391509433962	0.0	0.0	0.140271493213	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
182011	4.41095625258	0.818274139927	1.0	1.0	0.0	0.347593582888	0.878378378378	1.19370460048	1.67857142857	0.785377358491	0.0	0.0	0.823529411765	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
125624	4.35080938771	0.824166944758	1.0	1.0	16.6666666667	10.0374331551	8.26756756757	10.5617433414	9.54285714286	11.6226415094	12.3382352941	9.08196721311	9.11538461538	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
4447176	4.31344435405	0.827794258705	1.0	1.0	0.4	3.8128342246	1.08378378378	0.769975786925	1.00714285714	1.43632075472	0.75	0.770491803279	1.39819004525	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
183296	4.30528350586	0.828583004301	1.0	1.0	10.2333333333	6.83422459893	7.37837837838	8.01210653753	8.05	8.8679245283	13.1911764706	5.77049180328	6.9185520362	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
99322	4.29890579466	0.829198528916	1.0	1.0	0.0333333333333	0.00534759358289	0.0783783783784	1.33414043584	0.0214285714286	1.31132075472	0.0147058823529	0.016393442623	0.00904977375566	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Sphingobacterium; s__faecium
1028501	4.29803433516	0.829282574863	1.0	1.0	2.0	0.176470588235	0.0756756756757	0.106537530266	0.221428571429	0.14858490566	1.30882352941	0.0819672131148	0.296380090498	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Dialister; s__
964363	4.29547525852	0.829529295404	1.0	1.0	1.7	1.85026737968	0.872972972973	0.493946731235	0.242857142857	0.478773584906	1.60294117647	0.0491803278689	0.142533936652	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__ph2; s__
3970651	4.29222277871	0.829842686168	1.0	1.0	0.233333333333	0.0160427807487	0.151351351351	0.0314769975787	0.0	0.0330188679245	0.0441176470588	2.08196721311	0.147058823529	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__
828676	4.28374325292	0.830658771666	1.0	1.0	0.0	1.49732620321	0.324324324324	0.116222760291	1.55	0.0117924528302	0.220588235294	0.114754098361	0.108597285068	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__
3805726	4.27965422541	0.83105181281	1.0	1.0	4.43333333333	2.51871657754	1.11621621622	0.973365617433	1.26428571429	1.45754716981	2.42647058824	1.19672131148	1.11085972851	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__
519979	4.27263136136	0.8317261031	1.0	1.0	0.0	0.0802139037433	0.789189189189	0.731234866828	0.0285714285714	1.71698113208	0.0	0.0327868852459	0.113122171946	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
503372	4.21364354531	0.837351575552	1.0	1.0	2.46666666667	2.00534759358	0.37027027027	0.375302663438	0.121428571429	0.893867924528	1.23529411765	0.524590163934	0.680995475113	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Anaerococcus; s__
69664	4.19796527544	0.83883510012	1.0	1.0	0.733333333333	2.4385026738	0.197297297297	0.387409200969	0.535714285714	0.191037735849	0.529411764706	0.0327868852459	0.117647058824	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__
4432520	4.19112053631	0.839481209531	1.0	1.0	2.26666666667	0.16577540107	0.121621621622	0.0411622276029	0.121428571429	0.0448113207547	0.308823529412	0.131147540984	0.242081447964	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__
266198	4.17517730583	0.84098246724	1.0	1.0	0.0	0.187165775401	0.318918918919	0.273607748184	0.564285714286	0.0990566037736	0.0882352941176	2.24590163934	0.171945701357	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__
4323124	4.16250252129	0.842172235997	1.0	1.0	2.5	2.04278074866	2.86756756757	2.2808716707	3.42857142857	2.87971698113	0.279411764706	1.40983606557	3.38009049774	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Barnesiellaceae]; g__; s__
804995	4.15405529821	0.842963323683	1.0	1.0	0.0	0.0213903743316	0.4	1.11380145278	0.0	1.33726415094	0.0	0.016393442623	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
270818	4.14961755965	0.843378326759	1.0	1.0	0.0	0.0	0.0	0.00242130750605	0.0	1.83490566038	0.0147058823529	0.0	0.00678733031674	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardiopsaceae; g__Nocardiopsis; s__halotolerans
183829	4.12525243187	0.845649535644	1.0	1.0	0.0333333333333	0.529411764706	1.34594594595	0.929782082324	0.307142857143	1.70990566038	2.51470588235	0.72131147541	0.800904977376	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
178713	4.11941514758	0.846191805657	1.0	1.0	6.4	2.27807486631	4.33783783784	4.62469733656	4.58571428571	7.59433962264	6.27941176471	3.60655737705	4.7963800905	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
336947	4.11774822234	0.846346526665	1.0	1.0	0.0	0.470588235294	0.145945945946	0.622276029056	0.164285714286	0.0849056603774	2.02941176471	0.016393442623	0.0950226244344	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
253584	4.07830651231	0.849990122669	1.0	1.0	2.56666666667	1.16042780749	0.313513513514	0.387409200969	0.871428571429	0.705188679245	1.91176470588	0.196721311475	0.52036199095	k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter; s__
515590	4.07135287207	0.850629020239	1.0	1.0	0.0	0.0	0.116216216216	0.685230024213	0.0571428571429	1.05424528302	0.0	0.0327868852459	1.39819004525	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__
2336242	4.06294989648	0.851399678824	1.0	1.0	0.0	0.0	0.0027027027027	0.00484261501211	0.0142857142857	0.372641509434	0.0147058823529	0.0	1.77601809955	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__; s__
4414476	4.04765635109	0.852798327043	1.0	1.0	29.1333333333	29.577540107	27.8783783784	34.1113801453	29.8428571429	29.3278301887	40.3529411765	32.6885245902	27.2714932127	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
64192	4.03318775669	0.854116791217	1.0	1.0	0.0	0.0	0.116216216216	0.0193704600484	0.0357142857143	0.0424528301887	0.0	0.262295081967	1.89140271493	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Solibacillus; s__
271259	4.03263282099	0.854167268012	1.0	1.0	0.0	0.0	0.7	0.428571428571	0.0	1.65330188679	0.0	0.016393442623	0.151583710407	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
4296216	4.01958711208	0.855351929562	1.0	1.0	0.0	0.0106951871658	1.08918918919	0.542372881356	0.0142857142857	0.224056603774	0.0147058823529	0.0	1.39366515837	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
282360	4.01224772743	0.856016739079	1.0	1.0	0.0666666666667	2.09625668449	0.245945945946	0.794188861985	0.328571428571	1.05424528302	0.0294117647059	0.44262295082	0.138009049774	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
4371061	3.99670009245	0.857421066903	1.0	1.0	38.5333333333	40.6844919786	35.1675675676	44.8958837772	35.9	43.7641509434	31.1176470588	39.2786885246	35.7986425339	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
4338990	3.96986374145	0.859832165984	1.0	1.0	0.266666666667	0.208556149733	0.651351351351	0.372881355932	1.22142857143	0.745283018868	0.0	0.27868852459	2.19909502262	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
3855938	3.96620653442	0.860159474216	1.0	1.0	0.0333333333333	0.839572192513	1.47297297297	0.450363196126	0.821428571429	1.40330188679	0.25	0.196721311475	2.04977375566	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Coprobacillus; s__
261240	3.95865795328	0.86083407724	1.0	1.0	0.0	0.00534759358289	0.2	1.91525423729	0.0	0.22641509434	0.0	0.147540983607	0.183257918552	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__
74354	3.95093603559	0.861522813789	1.0	1.0	0.0	0.00534759358289	0.0108108108108	0.0	0.00714285714286	1.79245283019	0.0	0.016393442623	0.00226244343891	k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Helicobacteraceae; g__Helicobacter; s__
190453	3.94963347162	0.861638856963	1.0	1.0	0.0	0.422459893048	1.07567567568	1.67554479419	1.28571428571	1.02594339623	0.0441176470588	0.196721311475	1.08597285068	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
259859	3.90412660965	0.865668185815	1.0	1.0	0.0333333333333	1.58823529412	0.551351351351	0.0411622276029	0.2	1.01650943396	0.0	0.0	0.536199095023	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
338754	3.89295904918	0.86664956289	1.0	1.0	0.233333333333	0.0802139037433	0.127027027027	0.360774818402	0.235714285714	0.667452830189	0.220588235294	0.0819672131148	2.26018099548	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
4469302	3.87705470013	0.868042081301	1.0	1.0	3.13333333333	4.38502673797	2.89459459459	2.90799031477	4.69285714286	0.985849056604	1.86764705882	1.90163934426	2.59954751131	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
147100	3.87558350792	0.868170587697	1.0	1.0	0.166666666667	0.449197860963	1.66756756757	0.687651331719	2.48571428571	0.936320754717	0.441176470588	0.213114754098	0.925339366516	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
4413347	3.86043576589	0.869490700891	1.0	1.0	0.233333333333	0.213903743316	0.108108108108	0.27602905569	0.0714285714286	0.186320754717	0.735294117647	2.24590163934	0.203619909502	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__
4440773	3.85055489535	0.870348832951	1.0	1.0	0.0	0.0	0.0	0.0	1.74285714286	0.0212264150943	0.0	0.0	0.00452488687783	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__[Prevotella]; s__
4434188	3.8458665891	0.870755176049	1.0	1.0	0.0333333333333	0.213903743316	1.6027027027	0.230024213075	1.39285714286	0.372641509434	0.0294117647059	0.131147540984	0.893665158371	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__; s__
358030	3.83992076488	0.87126974325	1.0	1.0	0.5	0.320855614973	2.12972972973	0.561743341404	2.47142857143	0.72641509434	0.397058823529	0.44262295082	1.03846153846	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
4471245	3.83205324555	0.871949297031	1.0	1.0	1.33333333333	1.33689839572	4.07297297297	1.23486682809	1.47142857143	1.60377358491	0.426470588235	1.4262295082	2.18099547511	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__
294246	3.78640621923	0.875862067301	1.0	1.0	0.0	0.0802139037433	1.03513513514	0.249394673123	0.907142857143	0.596698113208	1.54411764706	0.0	0.93665158371	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
179864	3.77539955695	0.876797813506	1.0	1.0	2.9	1.2192513369	1.01621621622	1.51573849879	0.828571428571	1.48349056604	0.117647058824	0.409836065574	1.36425339367	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
1051607	3.76137181348	0.877986008242	1.0	1.0	0.0	0.0	0.00540540540541	0.0	0.0	0.0	0.0	1.70491803279	0.201357466063	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__; s__
4455257	3.76028914314	0.878077508499	1.0	1.0	0.0333333333333	1.80748663102	0.502702702703	0.0968523002421	0.00714285714286	0.544811320755	0.0147058823529	0.131147540984	0.678733031674	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__
113919	3.74250912386	0.879575930491	1.0	1.0	0.0	0.213903743316	0.856756756757	0.55205811138	0.0428571428571	0.134433962264	0.0	0.0	1.55429864253	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
4431608	3.73916798399	0.879856614406	1.0	1.0	0.3	0.540106951872	2.16216216216	0.849878934625	0.242857142857	1.00943396226	0.0588235294118	0.131147540984	1.09728506787	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__brevis
2066056	3.73138915886	0.880509002751	1.0	1.0	3.03333333333	1.28342245989	1.17297297297	1.55205811138	1.65	0.924528301887	3.66176470588	2.26229508197	0.717194570136	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
1144764	3.69472363174	0.88356320926	1.0	1.0	0.0	0.00534759358289	0.454054054054	0.215496368039	1.92857142857	0.695754716981	0.161764705882	0.245901639344	0.683257918552	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__
128297	3.69247209269	0.883749633545	1.0	1.0	0.0	0.112299465241	0.967567567568	0.319612590799	0.707142857143	1.65094339623	0.0	0.0983606557377	0.595022624434	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
569244	3.6862003315	0.884268234984	1.0	1.0	0.0	0.320855614973	0.72972972973	0.837772397094	1.12857142857	1.08962264151	2.27941176471	0.852459016393	1.69004524887	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__
321735	3.68437771271	0.88441875315	1.0	1.0	0.0	0.00534759358289	0.0	1.69733656174	0.0	0.00235849056604	0.0	0.016393442623	0.00226244343891	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
4366834	3.67147714583	0.885481659172	1.0	1.0	0.666666666667	0.593582887701	2.58378378378	0.399515738499	0.514285714286	1.0070754717	0.382352941176	0.0491803278689	0.488687782805	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Sutterella; s__
182044	3.66800911123	0.885766658978	1.0	1.0	1.5	0.647058823529	2.07837837838	1.13317191283	2.42142857143	1.40801886792	0.279411764706	0.245901639344	1.70135746606	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
365033	3.66501150536	0.886012746397	1.0	1.0	0.0	0.0	0.0108108108108	1.3196125908	0.0571428571429	0.88679245283	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__; s__
4070490	3.6618403627	0.886272824589	1.0	1.0	0.1	0.641711229947	0.908108108108	0.915254237288	0.878571428571	1.19811320755	0.0	0.016393442623	1.53393665158	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
1146530	3.64626553626	0.887546352423	1.0	1.0	0.0	0.0	1.45405405405	0.726392251816	0.0	0.0377358490566	0.0	0.327868852459	0.00452488687783	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Sphingobacterium; s__
1116679	3.63551593137	0.88842160737	1.0	1.0	0.0333333333333	2.02139037433	0.0864864864865	0.450363196126	0.357142857143	0.0259433962264	0.205882352941	0.114754098361	0.203619909502	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Providencia; s__stuartii
336265	3.59229533247	0.891909766212	1.0	1.0	2.6	0.385026737968	1.02972972973	0.837772397094	0.942857142857	0.959905660377	0.176470588235	0.327868852459	1.61990950226	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
171532	3.58026375965	0.892871893574	1.0	1.0	8.96666666667	8.33689839572	6.63783783784	8.61985472155	5.69285714286	8.3891509434	9.89705882353	4.2131147541	6.84162895928	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
847427	3.54100447843	0.895984096855	1.0	1.0	0.0	0.294117647059	1.16216216216	0.222760290557	1.08571428571	0.466981132075	0.5	1.91803278689	0.239819004525	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae]; g__Odoribacter; s__
2943548	3.51402677457	0.898098309887	1.0	1.0	12.1333333333	6.0320855615	7.16756756757	6.94673123487	6.22857142857	7.45990566038	6.75	9.31147540984	6.52941176471	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
3060403	3.51249782748	0.898217532251	1.0	1.0	0.866666666667	0.149732620321	0.318918918919	0.0992736077482	0.0	0.0849056603774	0.411764705882	1.81967213115	0.131221719457	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__
4474760	3.47464322033	0.901148653725	1.0	1.0	2.83333333333	2.37967914439	4.16486486486	2.84503631961	4.40714285714	4.43632075472	3.64705882353	1.08196721311	4.33936651584	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
7061	3.45964228744	0.902299139489	1.0	1.0	0.0	0.00534759358289	0.0702702702703	0.0677966101695	0.142857142857	0.337264150943	0.0	0.770491803279	1.5407239819	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__; s__
148279	3.45938636252	0.902318712731	1.0	1.0	1.76666666667	0.818181818182	0.718918918919	0.823244552058	0.707142857143	1.22169811321	3.14705882353	0.344262295082	1.08597285068	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__
4402537	3.45805583355	0.902420442483	1.0	1.0	0.0333333333333	0.663101604278	1.52432432432	0.888619854722	1.47857142857	1.72405660377	0.323529411765	0.737704918033	1.92760180995	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__; s__
110192	3.45434903088	0.902703595307	1.0	1.0	0.7	1.12834224599	2.97567567568	1.41404358354	3.4	1.92216981132	2.02941176471	0.803278688525	2.11990950226	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
493391	3.43284145644	0.904338861013	1.0	1.0	0.0	0.106951871658	0.513513513514	0.217917675545	1.12142857143	1.42924528302	0.0294117647059	0.016393442623	0.273755656109	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__[Eubacterium]; s__dolichum
4426258	3.4266574352	0.904806624388	1.0	1.0	0.0	0.0427807486631	0.0378378378378	0.462469733656	0.0142857142857	1.58490566038	0.661764705882	0.196721311475	0.0294117647059	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__; s__
227285	3.4125200002	0.905871910699	1.0	1.0	0.0	0.096256684492	0.0837837837838	0.133171912833	0.114285714286	0.0188679245283	0.0	1.77049180328	0.052036199095	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__
137907	3.41187469163	0.905920400387	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.59016393443	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__; s__
176312	3.41069663713	0.906008890988	1.0	1.0	11.0	19.4064171123	17.0675675676	19.0532687651	15.6785714286	17.7051886792	16.3529411765	16.6557377049	19.3009049774	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
195728	3.3976578565	0.906985665218	1.0	1.0	0.0333333333333	1.76470588235	0.0918918918919	0.198547215496	0.0714285714286	0.0589622641509	0.735294117647	0.114754098361	0.10407239819	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__
4351284	3.39096236175	0.907485355412	1.0	1.0	0.366666666667	1.87165775401	0.489189189189	1.13801452785	2.23571428571	0.497641509434	0.338235294118	1.67213114754	0.658371040724	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__
