OTU	Test-Statistic	P	FDR_P	Bonferroni_P	teen_mean	20s_mean	60s_mean	30s_mean	70+_mean	40s_mean	child_mean	baby_mean	50s_mean	taxonomy
300619	0.183012018423	0.999997284539	1.0	1.0	0.0333333333333	0.0	0.00540540540541	0.00242130750605	0.0214285714286	0.0	0.0	0.0	0.00226244343891	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
635303	0.182822573378	0.999997295561	1.0	1.0	0.0	0.00534759358289	0.0243243243243	0.00242130750605	0.00714285714286	0.544811320755	0.0147058823529	0.147540983607	0.402714932127	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__
4421902	0.182768432142	0.999997298705	1.0	1.0	0.0333333333333	0.0106951871658	0.0027027027027	0.00484261501211	0.0	0.0	0.0	0.016393442623	0.00678733031674	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__OM60; g__; s__
176836	0.182729759918	0.999997300949	1.0	1.0	0.0	0.0	0.0135135135135	0.0121065375303	0.0285714285714	0.0165094339623	0.0147058823529	0.0	0.0452488687783	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
368418	0.182662928033	0.999997304824	1.0	1.0	0.0333333333333	0.0160427807487	0.00810810810811	0.0193704600484	0.0142857142857	0.0141509433962	0.0588235294118	0.016393442623	0.00904977375566	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
3116381	0.182526152281	0.99999731274	1.0	1.0	0.0	0.0	0.0702702702703	0.25181598063	0.05	0.0683962264151	0.0588235294118	0.0	0.0837104072398	k__Bacteria; p__Cyanobacteria; c__4C0d-2; o__YS2; f__; g__; s__
2309799	0.182360821351	0.999997322287	1.0	1.0	0.0	0.0	0.0027027027027	0.0387409200969	0.0857142857143	0.0165094339623	0.0588235294118	0.0	0.00226244343891	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Barnesiellaceae]; g__; s__
192018	0.182258570234	0.999997328179	1.0	1.0	0.0	0.0320855614973	0.0189189189189	0.0121065375303	0.0142857142857	0.0188679245283	0.0147058823529	0.016393442623	0.0407239819005	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
3275938	0.182100042383	0.999997337294	1.0	1.0	0.0	0.00534759358289	0.0189189189189	0.0121065375303	0.0214285714286	0.0117924528302	0.0147058823529	0.016393442623	0.0203619909502	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__distasonis
4315785	0.181784121102	0.999997355391	1.0	1.0	0.0	0.0	0.0135135135135	0.0266343825666	0.0571428571429	0.0235849056604	0.0	0.016393442623	0.0248868778281	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
1130616	0.181783349971	0.999997355435	1.0	1.0	0.0	0.00534759358289	0.0135135135135	0.00726392251816	0.0142857142857	0.0683962264151	0.0	0.0	0.0113122171946	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__mannanilyticus
213717	0.181640701283	0.999997363576	1.0	1.0	0.0	0.0320855614973	0.0297297297297	0.0992736077482	0.178571428571	0.0188679245283	0.0	0.0	0.0565610859729	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
288309	0.18135723239	0.999997379699	1.0	1.0	0.0	0.0	0.764864864865	0.142857142857	0.00714285714286	0.429245283019	0.0	0.0	0.0859728506787	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__; s__
512903	0.181338401371	0.999997380767	1.0	1.0	0.0333333333333	0.0	0.00810810810811	0.00242130750605	0.0142857142857	0.00471698113208	0.0147058823529	0.0	0.00452488687783	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
922239	0.181146412352	0.999997391642	1.0	1.0	0.0	0.0	0.00810810810811	0.00484261501211	0.00714285714286	0.00235849056604	0.0294117647059	0.0	0.00678733031674	k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__; g__; s__
186652	0.180844078185	0.9999974087	1.0	1.0	0.0	0.0320855614973	0.0297297297297	0.0242130750605	0.0428571428571	0.0212264150943	0.0147058823529	0.0	0.0158371040724	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__formicigenerans
199374	0.180814588066	0.999997410359	1.0	1.0	0.0	0.0106951871658	0.0027027027027	0.0242130750605	0.0	0.0117924528302	0.0	0.016393442623	0.00452488687783	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
4423978	0.180805175055	0.999997410889	1.0	1.0	0.766666666667	0.0160427807487	0.0243243243243	0.125907990315	0.0	0.0165094339623	0.0	0.0	0.0294117647059	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Weissella; s__oryzae
4325509	0.180566673918	0.999997424278	1.0	1.0	3.83333333333	0.0267379679144	0.00540540540541	0.0581113801453	0.0357142857143	0.00707547169811	0.0	0.114754098361	0.0565610859729	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Robinsoniella; s__peoriensis
4164932	0.180534924293	0.999997426057	1.0	1.0	0.0	0.0106951871658	0.0594594594595	0.00726392251816	0.0214285714286	0.0212264150943	0.0	0.0	0.0135746606335	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Dehalobacteriaceae; g__Dehalobacterium; s__
313396	0.180513021241	0.999997427283	1.0	1.0	0.0333333333333	0.00534759358289	0.0027027027027	0.00242130750605	0.0	0.00707547169811	0.0	0.0	0.0113122171946	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Butyrivibrio; s__
1068955	0.180512840771	0.999997427293	1.0	1.0	0.0	0.00534759358289	0.00810810810811	0.00968523002421	0.00714285714286	0.0117924528302	0.0147058823529	0.0327868852459	0.0135746606335	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus; s__
334215	0.180504035135	0.999997427786	1.0	1.0	0.0	0.0160427807487	0.0405405405405	0.0314769975787	0.0142857142857	0.155660377358	0.205882352941	0.0819672131148	0.0226244343891	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
346457	0.180371285204	0.999997435209	1.0	1.0	0.0	0.00534759358289	0.0027027027027	0.0	0.0214285714286	0.00235849056604	0.0	0.0	0.00452488687783	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
523064	0.18035286029	0.999997436238	1.0	1.0	0.0333333333333	0.0160427807487	0.0108108108108	0.0145278450363	0.00714285714286	0.00943396226415	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
4445604	0.180250229001	0.999997441964	1.0	1.0	0.0333333333333	0.00534759358289	0.0108108108108	0.00242130750605	0.0	0.00471698113208	0.0	0.0	0.0113122171946	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__; g__; s__
1032415	0.180227980836	0.999997443204	1.0	1.0	0.0	0.0	0.00540540540541	0.0	0.00714285714286	0.0377358490566	0.0	0.0	0.0904977375566	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__
1108377	0.180090000988	0.999997450884	1.0	1.0	0.0	0.31550802139	0.362162162162	0.271186440678	0.0	0.139150943396	0.0147058823529	0.016393442623	0.244343891403	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
302204	0.179997788066	0.999997456008	1.0	1.0	0.0	0.0	0.0162162162162	0.0	0.0142857142857	0.00943396226415	0.0	0.0	0.00678733031674	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
349876	0.179603077366	0.999997477852	1.0	1.0	0.0	0.0106951871658	0.0162162162162	0.00968523002421	0.0357142857143	0.0165094339623	0.0147058823529	0.016393442623	0.027149321267	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__; s__
292260	0.17949353359	0.99999748389	1.0	1.0	0.0	0.122994652406	0.502702702703	0.254237288136	0.00714285714286	0.00471698113208	0.0	0.0	0.0882352941176	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
