OTU	Test-Statistic	P	FDR_P	Bonferroni_P	Summer_mean	Spring_mean	Winter_mean	Fall_mean	taxonomy
4422848	4.68561046885	0.196319837596	0.92879132681	1.0	0.0264317180617	0.0146198830409	0.00881057268722	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Rhodocyclaceae; g__; s__
197233	4.6849642623	0.196373448399	0.92879132681	1.0	0.325991189427	0.441520467836	0.286343612335	0.284552845528	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
196778	4.68238315402	0.196587719104	0.92879132681	1.0	0.00881057268722	0.0409356725146	0.0132158590308	0.00813008130081	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
536989	4.68109076852	0.196695088222	0.92879132681	1.0	0.303964757709	0.0146198830409	0.00440528634361	0.0325203252033	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
4296772	4.67739992295	0.197002017746	0.92879132681	1.0	0.0132158590308	0.0233918128655	0.0440528634361	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__
530379	4.67728729358	0.197011390971	0.92879132681	1.0	0.519823788546	0.383040935673	0.506607929515	0.439024390244	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
1106769	4.67440526781	0.197251379752	0.92879132681	1.0	0.127753303965	0.102339181287	0.0484581497797	0.0650406504065	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiohalorhabdales; f__; g__; s__
12294	4.66988415225	0.197628405085	0.92879132681	1.0	0.079295154185	0.0614035087719	0.00881057268722	0.0487804878049	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__Pseudoclavibacter; s__bifida
181422	4.66436326926	0.198089712356	0.92879132681	1.0	2.9295154185	2.00584795322	3.60792951542	1.84552845528	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii
563009	4.66275511418	0.198224272901	0.92879132681	1.0	0.0176211453744	0.0204678362573	0.0484581497797	0.0243902439024	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Thiotrichaceae; g__Thiothrix; s__
180881	4.66178368803	0.198305597063	0.92879132681	1.0	0.0528634361233	0.0263157894737	0.0969162995595	0.0569105691057	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
197354	4.66102535203	0.198369103685	0.92879132681	1.0	0.590308370044	0.593567251462	0.418502202643	0.463414634146	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__
30622	4.66007921789	0.198448363928	0.92879132681	1.0	0.00440528634361	0.0116959064327	0.0925110132159	0.512195121951	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
4306038	4.65924976207	0.198517873941	0.92879132681	1.0	0.176211453744	1.21637426901	0.114537444934	1.42276422764	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
158045	4.65848491723	0.198581989493	0.92879132681	1.0	0.0132158590308	0.00292397660819	0.00881057268722	0.0243902439024	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii
3172949	4.65506988414	0.198868500549	0.92879132681	1.0	0.15859030837	0.251461988304	1.69603524229	1.26016260163	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
4424111	4.65432045027	0.198931427225	0.92879132681	1.0	0.0220264317181	0.0292397660819	0.0616740088106	0.0325203252033	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__
4452400	4.65101961814	0.199208804065	0.92879132681	1.0	4.48017621145	4.6783625731	4.36123348018	2.87804878049	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
193221	4.65039277173	0.199261520088	0.92879132681	1.0	0.0176211453744	0.0263157894737	0.0484581497797	0.0487804878049	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__
328724	4.63565025697	0.200505069905	0.92879132681	1.0	0.0220264317181	0.415204678363	0.295154185022	0.186991869919	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
1028501	4.63509258549	0.200552251503	0.92879132681	1.0	0.11013215859	0.383040935673	0.0881057268722	0.0569105691057	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Dialister; s__
171772	4.63424794939	0.200623731293	0.92879132681	1.0	4.55066079295	18.0175438596	4.29074889868	5.52032520325	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__
692756	4.63210932624	0.200804824394	0.92879132681	1.0	0.73127753304	1.52923976608	0.519823788546	2.20325203252	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__
526682	4.63064780484	0.200928669633	0.92879132681	1.0	0.0837004405286	0.149122807018	0.0704845814978	0.49593495935	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__
188966	4.62712999544	0.201227050055	0.92879132681	1.0	0.295154185022	0.213450292398	0.198237885463	0.0894308943089	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__; s__
195465	4.62432972333	0.201464863266	0.92879132681	1.0	1.0704845815	0.701754385965	0.726872246696	0.577235772358	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
176947	4.62264370783	0.201608174112	0.92879132681	1.0	0.0484581497797	0.0877192982456	0.136563876652	0.162601626016	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
4346675	4.62248180526	0.201621940768	0.92879132681	1.0	67.5418502203	64.6228070175	59.5374449339	57.3658536585	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
4480842	4.62247501106	0.201622518501	0.92879132681	1.0	0.0264317180617	0.0	0.00440528634361	0.00813008130081	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
274115	4.62226494072	0.201640382236	0.92879132681	1.0	0.0264317180617	0.0438596491228	0.0616740088106	0.260162601626	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
110682	4.61688560406	0.202098325693	0.92879132681	1.0	0.0176211453744	0.0	0.00440528634361	0.00813008130081	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
300102	4.61084545627	0.202613675376	0.92879132681	1.0	2.82378854626	2.88011695906	5.23788546256	6.42276422764	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
1066814	4.61041846187	0.202650152994	0.92879132681	1.0	0.26872246696	0.24269005848	0.295154185022	0.178861788618	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__
194425	4.60922984637	0.202751727107	0.92879132681	1.0	0.264317180617	0.207602339181	0.154185022026	0.252032520325	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
583134	4.60272147461	0.203308744082	0.92879132681	1.0	0.488986784141	0.535087719298	0.550660792952	0.512195121951	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
303897	4.59920668444	0.203610146868	0.92879132681	1.0	0.00881057268722	0.0	0.0132158590308	0.00813008130081	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
843442	4.59920668444	0.203610146868	0.92879132681	1.0	0.00881057268722	0.0	0.0132158590308	0.00813008130081	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
4468125	4.59756626089	0.203750959582	0.92879132681	1.0	0.15859030837	0.254385964912	0.180616740088	0.19512195122	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardiaceae; g__Rhodococcus; s__
4326573	4.59609133556	0.203877643235	0.92879132681	1.0	0.0176211453744	0.0	0.0132158590308	1.71544715447	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Weissella; s__viridescens
157201	4.59608914688	0.203877831279	0.92879132681	1.0	0.63436123348	0.0	2.62555066079	5.43089430894	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__barnesiae
198786	4.59054698356	0.204354510666	0.92879132681	1.0	0.145374449339	0.140350877193	0.118942731278	0.227642276423	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__copri
964363	4.59035634641	0.204370925685	0.92879132681	1.0	0.788546255507	0.695906432749	0.167400881057	1.13821138211	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__ph2; s__
1108502	4.59008177893	0.204394569767	0.92879132681	1.0	0.0528634361233	0.105263157895	0.123348017621	0.0487804878049	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Gallionellales; f__Gallionellaceae; g__Gallionella; s__
368711	4.58978142017	0.204420437746	0.92879132681	1.0	0.0220264317181	0.046783625731	0.0132158590308	0.0325203252033	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__; s__
4320901	4.58773551237	0.204596719553	0.92879132681	1.0	1.02643171806	0.418128654971	0.405286343612	0.105691056911	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Promicromonosporaceae; g__Cellulosimicrobium; s__
4369434	4.58688273997	0.204670238738	0.92879132681	1.0	0.149779735683	0.0964912280702	0.123348017621	0.235772357724	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
360315	4.58471477736	0.204857253467	0.92879132681	1.0	1.60352422907	0.654970760234	0.955947136564	1.19512195122	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
4133116	4.58292769333	0.205011531733	0.92879132681	1.0	0.0220264317181	0.0497076023392	0.180616740088	2.74796747967	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
327218	4.57898972276	0.205351875823	0.92879132681	1.0	3.0704845815	2.56140350877	2.65198237885	2.17886178862	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
150477	4.57830765654	0.205410877497	0.92879132681	1.0	0.0528634361233	0.102339181287	0.198237885463	0.162601626016	k__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanosphaera; s__
4299126	4.57309768172	0.205862082017	0.92879132681	1.0	15.4317180617	5.78362573099	7.31718061674	4.44715447154	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__RF32; f__; g__; s__
4323946	4.56702936621	0.206388781313	0.92879132681	1.0	0.079295154185	0.0701754385965	0.00440528634361	0.0162601626016	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__; s__
3699355	4.56667684023	0.206419417179	0.92879132681	1.0	0.114537444934	0.146198830409	0.0837004405286	0.138211382114	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
36125	4.56365483656	0.206682214049	0.92879132681	1.0	0.127753303965	0.0906432748538	0.0132158590308	0.130081300813	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__
1928156	4.56042283195	0.206963616194	0.92879132681	1.0	0.149779735683	0.105263157895	0.202643171806	0.138211382114	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia; s__
274893	4.55481081666	0.207453083818	0.92879132681	1.0	0.0	0.0233918128655	0.0132158590308	0.0325203252033	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__; s__
215231	4.55432565444	0.207495448966	0.92879132681	1.0	0.5859030837	0.511695906433	0.766519823789	0.617886178862	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
279235	4.55073564517	0.207809183723	0.92879132681	1.0	0.00440528634361	0.0380116959064	0.0220264317181	0.0894308943089	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__; s__
4409462	4.55032201596	0.207845359463	0.92879132681	1.0	0.198237885463	0.0964912280702	0.0176211453744	0.0731707317073	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__; s__
176334	4.54943057456	0.207923344194	0.92879132681	1.0	0.0704845814978	0.046783625731	0.00440528634361	0.138211382114	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
256449	4.53830390723	0.208899007648	0.92879132681	1.0	0.0308370044053	0.0555555555556	0.057268722467	0.0243902439024	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
4414476	4.53190904656	0.209461671652	0.92879132681	1.0	30.9823788546	30.1286549708	30.9515418502	30.3902439024	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
1116679	4.5293209442	0.209689789656	0.92879132681	1.0	0.229074889868	0.862573099415	0.149779735683	0.406504065041	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Providencia; s__stuartii
141365	4.52847710143	0.209764216567	0.92879132681	1.0	0.273127753304	0.423976608187	0.766519823789	0.739837398374	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__; s__
307526	4.52655845984	0.209933531794	0.92879132681	1.0	0.0352422907489	0.114035087719	0.537444933921	0.0894308943089	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
309929	4.52647906827	0.209940540624	0.92879132681	1.0	0.0132158590308	0.046783625731	0.0220264317181	0.0243902439024	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
361972	4.51449950873	0.211000604882	0.92879132681	1.0	0.330396475771	0.388888888889	0.519823788546	0.382113821138	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
4323124	4.512191102	0.211205443205	0.92879132681	1.0	2.03083700441	3.38888888889	2.37004405286	3.72357723577	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Barnesiellaceae]; g__; s__
198332	4.51149770009	0.211267008731	0.92879132681	1.0	0.0220264317181	0.0	0.0176211453744	0.00813008130081	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
291387	4.50487981588	0.211855431712	0.92879132681	1.0	0.0484581497797	0.0672514619883	0.114537444934	0.0569105691057	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__
4477861	4.50482621728	0.211860203569	0.92879132681	1.0	88.0484581498	94.1052631579	90.1365638767	69.9430894309	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
178760	4.49881904754	0.212395649815	0.92879132681	1.0	0.145374449339	0.184210526316	0.20704845815	0.121951219512	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
180191	4.49326449224	0.212891866696	0.92879132681	1.0	0.0264317180617	0.0497076023392	0.0132158590308	0.0650406504065	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
4443757	4.48864982949	0.213304933773	0.92879132681	1.0	0.0528634361233	0.0175438596491	0.0352422907489	0.0487804878049	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__; s__
4350788	4.48787884206	0.21337401855	0.92879132681	1.0	0.0528634361233	0.0789473684211	0.0132158590308	0.138211382114	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Salmonella; s__enterica
198754	4.4875389448	0.213404481816	0.92879132681	1.0	0.220264317181	0.219298245614	0.299559471366	0.276422764228	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
590980	4.48698194948	0.213454411179	0.92879132681	1.0	0.0220264317181	0.0672514619883	0.0528634361233	0.0325203252033	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
197698	4.48362990011	0.213755119002	0.92879132681	1.0	2.02643171806	1.58187134503	1.90308370044	2.52845528455	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
1000592	4.48175082558	0.213923859609	0.92879132681	1.0	0.0528634361233	0.0146198830409	0.00881057268722	0.569105691057	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Anaerococcus; s__
185021	4.47999506197	0.214081638258	0.92879132681	1.0	0.140969162996	0.131578947368	0.0704845814978	0.0813008130081	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
314053	4.47367729565	0.21465026423	0.92879132681	1.0	0.00440528634361	0.00877192982456	0.0352422907489	0.0325203252033	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__
199318	4.47212577187	0.214790121468	0.92879132681	1.0	0.123348017621	0.0672514619883	0.114537444934	0.0813008130081	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
4381422	4.47018973078	0.21496475799	0.92879132681	1.0	0.15859030837	0.593567251462	0.484581497797	0.20325203252	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
312648	4.46818174725	0.21514602262	0.92879132681	1.0	0.0396475770925	0.00584795321637	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Thiotrichaceae; g__Thiothrix; s__eikelboomii
181161	4.46443696653	0.215484448944	0.92879132681	1.0	0.171806167401	0.271929824561	0.127753303965	0.0975609756098	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
4408801	4.4638386703	0.215538564226	0.92879132681	1.0	3.4140969163	3.01461988304	3.50660792952	3.57723577236	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
2599837	4.46285626009	0.215627449475	0.92879132681	1.0	0.105726872247	0.119883040936	0.171806167401	0.0487804878049	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__caccae
551793	4.46225519746	0.215681848354	0.92879132681	1.0	0.0	0.00584795321637	0.0176211453744	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
1136387	4.45885968876	0.215989395546	0.92879132681	1.0	0.0132158590308	0.0409356725146	0.00881057268722	0.0162601626016	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Alloscardovia; s__
187668	4.45720167085	0.216139717273	0.92879132681	1.0	0.00440528634361	0.00877192982456	0.0220264317181	0.0325203252033	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__
43181	4.45634991864	0.21621697771	0.92879132681	1.0	0.0	0.00584795321637	0.0132158590308	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Natronincola_Anaerovirgula; s__
210165	4.45634991864	0.21621697771	0.92879132681	1.0	0.0	0.00584795321637	0.0132158590308	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Shuttleworthia; s__
316892	4.45634991864	0.21621697771	0.92879132681	1.0	0.0	0.00584795321637	0.0132158590308	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
4452634	4.45634991864	0.21621697771	0.92879132681	1.0	0.0	0.00584795321637	0.0132158590308	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__
512048	4.45634991864	0.21621697771	0.92879132681	1.0	0.0132158590308	0.00584795321637	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__; s__
4438548	4.45631596439	0.216220058149	0.92879132681	1.0	0.0	0.0380116959064	0.215859030837	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__
3121406	4.45624045346	0.21622690889	0.92879132681	1.0	0.577092511013	0.932748538012	0.757709251101	1.70731707317	k__Bacteria; p__Synergistetes; c__Synergistia; o__Synergistales; f__Synergistaceae; g__Cloacibacillus; s__
4440497	4.45335964948	0.21648842013	0.92879132681	1.0	0.0308370044053	0.0175438596491	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Proteus; s__
4431178	4.45335328733	0.216488997991	0.92879132681	1.0	0.0220264317181	0.0175438596491	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Agrobacterium; s__
4415319	4.45335116662	0.216489190611	0.92879132681	1.0	0.0352422907489	0.0438596491228	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__; s__
4473295	4.45196643995	0.216614996584	0.92879132681	1.0	0.0308370044053	0.0175438596491	0.00440528634361	0.0487804878049	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__
4407401	4.4504150131	0.216756027944	0.92879132681	1.0	0.0	0.0116959064327	0.0220264317181	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
177230	4.44850105925	0.216930131466	0.92879132681	1.0	1.55947136564	1.44152046784	1.60352422907	1.25203252033	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
4348664	4.4474629771	0.217024615033	0.92879132681	1.0	0.0	0.0116959064327	0.0132158590308	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__
509433	4.4474629771	0.217024615033	0.92879132681	1.0	0.0	0.00877192982456	0.0132158590308	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
179841	4.44720958658	0.217047683759	0.92879132681	1.0	0.0176211453744	0.0175438596491	0.0264317180617	0.0569105691057	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
4341194	4.44678735738	0.217086128626	0.92879132681	1.0	0.0176211453744	0.0204678362573	0.0440528634361	0.00813008130081	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
684586	4.44004107817	0.217701245645	0.92879132681	1.0	0.189427312775	0.114035087719	0.154185022026	0.219512195122	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Dehalobacteriaceae; g__Dehalobacterium; s__
314915	4.43951474455	0.21774930371	0.92879132681	1.0	0.0	0.891812865497	0.00440528634361	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__
964220	4.43867898073	0.217825635124	0.92879132681	1.0	0.0396475770925	0.0233918128655	0.0176211453744	0.19512195122	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__durum
182428	4.43861552495	0.217831431633	0.92879132681	1.0	0.0132158590308	0.0116959064327	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
4439489	4.4368093983	0.21799647605	0.92879132681	1.0	0.185022026432	0.102339181287	0.0528634361233	0.20325203252	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
4361547	4.43622455955	0.218049943548	0.92879132681	1.0	0.0132158590308	0.0350877192982	0.0132158590308	0.0325203252033	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Rhodocyclaceae; g__; s__
278683	4.43364811154	0.218285633446	0.92879132681	1.0	0.00440528634361	0.0175438596491	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Thiotrichaceae; g__; s__
1657492	4.43364811154	0.218285633446	0.92879132681	1.0	0.0	0.0175438596491	0.00440528634361	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
295854	4.4307248655	0.218553332848	0.92879132681	1.0	0.0	0.0146198830409	0.00440528634361	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
542690	4.4307248655	0.218553332848	0.92879132681	1.0	0.00440528634361	0.0146198830409	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Thiotrichaceae; g__Thiothrix; s__
267781	4.4307248655	0.218553332848	0.92879132681	1.0	0.0	0.0175438596491	0.00440528634361	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
187178	4.42853803864	0.218753792062	0.92879132681	1.0	6.81497797357	10.6900584795	10.4713656388	4.64227642276	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
40149	4.42793548467	0.218809056027	0.92879132681	1.0	0.00440528634361	0.00584795321637	0.0528634361233	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
2636449	4.42781535239	0.218820075645	0.92879132681	1.0	0.0	0.0116959064327	0.00440528634361	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__fragilis
186881	4.42781535239	0.218820075645	0.92879132681	1.0	0.00440528634361	0.0116959064327	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
161007	4.42781535239	0.218820075645	0.92879132681	1.0	0.00440528634361	0.0116959064327	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
