OTU	Test-Statistic	P	FDR_P	Bonferroni_P	Rarely (few times/month)_mean	Occasionally (1-2 times/week)_mean	Never_mean	Regularly (3-5 times/week)_mean	Daily_mean	taxonomy
850586	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae]; g__Odoribacter; s__
261841	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__
4474137	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Pontibacter; s__
1691506	3.69387755107	0.449017025893	1.0	1.0	0.0	0.015306122449	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
966981	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Akkermansia; s__muciniphila
1106880	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
530501	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__; g__; s__
744617	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Epulopiscium; s__
1110079	3.69387755107	0.449017025893	1.0	1.0	0.0	0.0204081632653	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Piscirickettsiaceae; g__; s__
95502	3.69387755107	0.449017025893	1.0	1.0	0.0	0.015306122449	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
168145	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
369379	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
297875	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
4035247	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__
188052	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
2128807	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
4332971	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__; s__
4423718	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__
317104	3.69387755107	0.449017025893	1.0	1.0	0.0	0.015306122449	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
966903	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Hymenobacter; s__
849535	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__copri
975164	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__WD2101; f__; g__; s__
1019465	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
63944	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__
4391684	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__; s__
739413	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__0319-6A21; g__; s__
530700	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
647215	3.69387755107	0.449017025893	1.0	1.0	0.0	0.015306122449	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
180511	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
4449524	3.69387755107	0.449017025893	1.0	1.0	0.0	0.0510204081633	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__
4439440	3.69387755107	0.449017025893	1.0	1.0	0.0	0.015306122449	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__
847889	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Brucellaceae; g__Ochrobactrum; s__
4407395	3.69387755107	0.449017025893	1.0	1.0	0.0	0.0102040816327	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Natronobacillus; s__
325503	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
528801	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
169006	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__; s__
4359081	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__Ellin6075; g__; s__
4423790	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__endodontalis
137464	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__; s__
358939	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
68657	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__
252995	3.69387755107	0.449017025893	1.0	1.0	0.0	0.0102040816327	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__; s__
2345806	3.69387755107	0.449017025893	1.0	1.0	0.0	0.015306122449	0.0	0.0	0.0	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Stramenopiles; f__; g__; s__
222721	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__
100680	3.69387755107	0.449017025893	1.0	1.0	0.0	0.0102040816327	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__
590595	3.69387755107	0.449017025893	1.0	1.0	0.0	0.0102040816327	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
281938	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Chromatiales; f__; g__; s__
4354699	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Chryseobacterium; s__
4395690	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__; s__
4431630	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Rhodocyclaceae; g__; s__
340801	3.69387755107	0.449017025893	1.0	1.0	0.0	0.0102040816327	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
298468	3.69387755107	0.449017025893	1.0	1.0	0.0	0.0255102040816	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
159911	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__
4469074	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__
102159	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__
234421	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__
4385867	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Peptoniphilus; s__
364805	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Geodermatophilaceae; g__; s__
4376351	3.69387755107	0.449017025893	1.0	1.0	0.0	0.015306122449	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__; s__
854050	3.69387755107	0.449017025893	1.0	1.0	0.0	0.0102040816327	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__muralis
4304863	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Paracoccus; s__
4378160	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__; s__
587269	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__producta
14205	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__[Clostridium]; s__sordellii
254811	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__; f__; g__; s__
297024	3.69387755107	0.449017025893	1.0	1.0	0.0	0.107142857143	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__; s__
357011	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__; s__
91890	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__thermoamylovorans
815819	3.69387755107	0.449017025893	1.0	1.0	0.0	0.0204081632653	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Jeotgalicoccus; s__
4316665	3.69387755107	0.449017025893	1.0	1.0	0.0	0.0255102040816	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__; s__
4304622	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__NB1-j; f__NB1-i; g__; s__
313480	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Chromatiales; f__; g__; s__
549866	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__
41128	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Megasphaera; s__
1660491	3.69387755107	0.449017025893	1.0	1.0	0.0	0.0255102040816	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Alicyclobacillaceae; g__Alicyclobacillus; s__
188862	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
4391575	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__OM60; g__; s__
4306936	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Piscirickettsiaceae; g__Methylophaga; s__
191994	3.69387755107	0.449017025893	1.0	1.0	0.0	0.0357142857143	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
149938	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__wittichii
150172	3.69387755107	0.449017025893	1.0	1.0	0.0	0.0408163265306	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__; f__; g__; s__
289788	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
4329112	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__fragilis
3883044	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__OM60; g__Congregibacter; s__
725048	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__
4296613	3.69387755107	0.449017025893	1.0	1.0	0.0	0.0204081632653	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__; s__
364935	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Anaerococcus; s__
4357992	3.69387755107	0.449017025893	1.0	1.0	0.0	0.0102040816327	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Chryseobacterium; s__
605324	3.69387755107	0.449017025893	1.0	1.0	0.0	0.0102040816327	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Rhodocyclaceae; g__Zoogloea; s__
808706	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Lysobacter; s__
276218	3.69387755107	0.449017025893	1.0	1.0	0.0	0.0255102040816	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
668252	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__
679689	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Coxiellaceae; g__; s__
4484105	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Thiotrichaceae; g__; s__
913036	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__
527891	3.69387755107	0.449017025893	1.0	1.0	0.0	0.0102040816327	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
1786129	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__
340572	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__
606728	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__; s__
4311533	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
4453977	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
262104	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
316257	3.69387755107	0.449017025893	1.0	1.0	0.0	0.0102040816327	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__
830434	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Rhodocyclaceae; g__; s__
300123	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__
4300152	3.69387755107	0.449017025893	1.0	1.0	0.0	0.0663265306122	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Rhodobacter; s__
644991	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus; s__
103166	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__
517545	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
4012414	3.69387755107	0.449017025893	1.0	1.0	0.0	0.0357142857143	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__; s__
578857	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__
1127530	3.69387755107	0.449017025893	1.0	1.0	0.0	0.0714285714286	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__
333896	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
4413869	3.69387755107	0.449017025893	1.0	1.0	0.0	0.0510204081633	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Methylophilales; f__Methylophilaceae; g__Methylotenera; s__mobilis
4414886	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__mb2424; g__; s__
3490230	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__
4320239	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__; g__; s__
7606	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Chromatiales; f__; g__; s__
4350946	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Chlorobi; c__; o__; f__; g__; s__
4294964	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__; s__
4345946	3.69387755107	0.449017025893	1.0	1.0	0.0	0.030612244898	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__; s__
343238	3.69387755107	0.449017025893	1.0	1.0	0.0	0.0612244897959	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
4466460	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Anaerococcus; s__
33668	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
4344483	3.69387755107	0.449017025893	1.0	1.0	0.0	0.0204081632653	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Paracoccus; s__aminovorans
258617	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Propionibacteriaceae; g__; s__
243743	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__
187759	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
4393783	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__; f__; g__; s__
838300	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Syntrophobacterales; f__Syntrophobacteraceae; g__; s__
4479695	3.69387755107	0.449017025893	1.0	1.0	0.0	0.00510204081633	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Actinobacillus; s__
