OTU	Test-Statistic	P	FDR_P	Bonferroni_P	Rarely (few times/month)_mean	Occasionally (1-2 times/week)_mean	Never_mean	Daily_mean	Regularly (3-5 times/week)_mean	taxonomy
187517	0.0440717800637	0.999760747207	1.0	1.0	0.654708520179	0.693396226415	0.615894039735	0.476923076923	0.512437810945	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__
129401	0.043971379487	0.999761828099	1.0	1.0	0.304932735426	0.193396226415	0.238410596026	0.361538461538	0.348258706468	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
311704	0.0439198720003	0.999762381683	1.0	1.0	0.170403587444	0.179245283019	0.0927152317881	0.1	0.243781094527	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
8254	0.0437953003883	0.99976371791	1.0	1.0	0.0	0.0141509433962	0.0	0.00769230769231	0.129353233831	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Psychrobacter; s__
110836	0.0437744043564	0.99976394169	1.0	1.0	0.179372197309	0.0707547169811	0.0529801324503	0.0307692307692	0.044776119403	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
181698	0.0436243949621	0.9997655451	1.0	1.0	0.165919282511	0.13679245283	0.046357615894	0.0384615384615	0.0746268656716	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
843569	0.0436233590316	0.999765556154	1.0	1.0	0.502242152466	0.405660377358	0.370860927152	0.469230769231	0.298507462687	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae; g__; s__
4415598	0.0435187731351	0.999766670834	1.0	1.0	0.0134529147982	0.00471698113208	0.0264900662252	0.138461538462	0.00497512437811	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
4347265	0.0434445387307	0.999767460438	1.0	1.0	0.085201793722	0.0896226415094	0.172185430464	0.230769230769	0.1592039801	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__; s__
4433737	0.0434170451881	0.999767752542	1.0	1.0	0.260089686099	0.264150943396	0.158940397351	0.292307692308	0.348258706468	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
185622	0.043256027974	0.99976945963	1.0	1.0	0.322869955157	0.452830188679	0.370860927152	0.315384615385	0.497512437811	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
837396	0.0431479138857	0.999770602363	1.0	1.0	0.0627802690583	0.216981132075	0.0927152317881	0.0769230769231	0.119402985075	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
4403177	0.043096048441	0.999771149572	1.0	1.0	0.0134529147982	0.0188679245283	0.0	0.00769230769231	0.134328358209	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Collimonas; s__
4467992	0.042847009107	0.999773768102	1.0	1.0	0.0941704035874	0.127358490566	0.112582781457	0.238461538462	0.0796019900498	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__
177986	0.0427968477195	0.999774293728	1.0	1.0	0.174887892377	0.108490566038	0.0596026490066	0.2	0.169154228856	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
198511	0.0427150116498	0.999775149971	1.0	1.0	3.01793721973	2.84433962264	2.96026490066	3.31538461538	3.18905472637	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
