OTU	Test-Statistic	P	FDR_P	Bonferroni_P	Rarely (few times/month)_mean	Occasionally (1-2 times/week)_mean	Never_mean	Daily_mean	Regularly (3-5 times/week)_mean	taxonomy
211720	15.9063248469	0.00314747224504	0.889039852598	1.0	1.62780269058	3.58962264151	1.59602649007	4.13846153846	2.66169154229	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__RF32; f__; g__; s__
303326	15.7057587855	0.0034405063229	0.947515441327	1.0	0.448430493274	0.5	0.284768211921	0.384615384615	0.383084577114	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
554160	15.4214279422	0.00390241294947	0.961948284871	1.0	0.0	0.0	0.0397350993377	0.0	0.00497512437811	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__
181468	15.4144498891	0.00391448379987	0.961948284871	1.0	0.0538116591928	0.0235849056604	0.503311258278	0.0769230769231	0.313432835821	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__; s__
1848900	15.4113496966	0.00391985837808	0.961948284871	1.0	0.206278026906	0.240566037736	0.12582781457	0.276923076923	0.373134328358	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
839964	15.3477837636	0.0040316711921	0.961948284871	1.0	0.605381165919	1.13679245283	0.450331125828	1.59230769231	0.955223880597	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
2805825	15.2518440158	0.00420639138846	0.961948284871	1.0	0.0	0.0	0.0198675496689	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
811453	15.2518440158	0.00420639138846	0.961948284871	1.0	0.0	0.0	0.0198675496689	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
104956	15.2518076213	0.00420645905995	0.961948284871	1.0	0.0	0.0	0.0264900662252	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
289074	15.2342239645	0.00423927934245	0.961948284871	1.0	0.0134529147982	0.0330188679245	0.0	0.0307692307692	0.0646766169154	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
268620	15.2132173811	0.0042788186237	0.961948284871	1.0	0.0986547085202	0.0566037735849	0.152317880795	0.276923076923	0.169154228856	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
343667	14.9785854257	0.00474583909773	1.0	1.0	0.0	0.0	0.0264900662252	0.0153846153846	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
4442390	14.8913335773	0.00493198722013	1.0	1.0	0.00896860986547	0.0	0.0198675496689	0.0384615384615	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__fragilis
4380886	14.5736134359	0.00567240539168	1.0	1.0	1.34529147982	1.86320754717	1.66225165563	2.05384615385	2.44278606965	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__
215468	14.5319419243	0.00577727154374	1.0	1.0	0.143497757848	0.221698113208	0.0927152317881	0.338461538462	0.378109452736	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
290983	14.4952183413	0.00587126121892	1.0	1.0	0.0224215246637	0.0330188679245	0.23178807947	0.0769230769231	0.0547263681592	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
4479288	14.2408084766	0.00656485864986	1.0	1.0	0.00448430493274	0.0849056603774	0.245033112583	0.0230769230769	0.044776119403	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Agrobacterium; s__
329205	14.1967795276	0.00669278956464	1.0	1.0	0.00896860986547	0.00471698113208	0.0596026490066	0.0461538461538	0.00497512437811	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
839545	14.1238027446	0.00691023287005	1.0	1.0	0.112107623318	0.0566037735849	0.0794701986755	0.0923076923077	0.00497512437811	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__
3943186	14.0205651009	0.00722970883577	1.0	1.0	26.6412556054	19.0943396226	8.81456953642	29.6153846154	22.4825870647	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnobacterium; s__
185203	13.9089280739	0.00759146452381	1.0	1.0	11.9596412556	12.4339622642	9.09271523179	14.6230769231	12.8706467662	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
341969	13.8883038172	0.00766021015964	1.0	1.0	0.201793721973	0.268867924528	0.245033112583	0.384615384615	0.36815920398	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
193709	13.8852601594	0.00767040689362	1.0	1.0	6.14349775785	5.41981132075	4.28476821192	6.61538461538	5.16417910448	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
4481427	13.8282934946	0.00786372503517	1.0	1.0	28.7757847534	32.0518867925	29.4569536424	31.2538461538	33.2388059701	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia; s__
1679707	13.7600208155	0.00810170145572	1.0	1.0	0.547085201794	0.481132075472	0.370860927152	0.576923076923	0.313432835821	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
4360128	13.726936292	0.00821954522457	1.0	1.0	0.354260089686	0.391509433962	0.529801324503	0.215384615385	0.228855721393	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
289469	13.7029125098	0.00830616532113	1.0	1.0	0.0313901345291	0.00943396226415	0.0993377483444	0.00769230769231	0.189054726368	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
4482516	13.6459854116	0.00851500374119	1.0	1.0	6.91928251121	8.95754716981	3.43046357616	2.7	8.16915422886	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__; s__
175704	13.5251520627	0.00897545374396	1.0	1.0	0.363228699552	0.297169811321	0.973509933775	0.269230769231	0.666666666667	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
370183	13.5075252069	0.00904462716788	1.0	1.0	0.085201793722	0.0424528301887	0.12582781457	0.138461538462	0.0845771144279	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__
465433	13.4988398574	0.00907890275116	1.0	1.0	0.161434977578	0.0283018867925	0.0	0.0	0.333333333333	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__
290808	13.4250390122	0.00937531987502	1.0	1.0	0.0	0.0	0.0132450331126	0.0461538461538	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
4465072	13.3113792427	0.00985042666398	1.0	1.0	52.0807174888	48.8632075472	40.1986754967	86.2307692308	48.9452736318	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
4347829	13.2920414534	0.00993356968492	1.0	1.0	0.0	0.891509433962	0.0	0.00769230769231	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Barnesiellaceae]; g__Barnesiella; s__viscericola
4425256	13.2867639249	0.00995637935568	1.0	1.0	0.067264573991	0.00943396226415	0.0	0.0	0.0298507462687	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
187504	13.1532239034	0.0105508819644	1.0	1.0	4.2869955157	5.34905660377	4.72847682119	4.96153846154	6.99004975124	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
207252	13.1217092828	0.0106961607556	1.0	1.0	0.251121076233	0.495283018868	0.198675496689	0.569230769231	0.507462686567	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
4385479	13.0715730815	0.0109313187582	1.0	1.0	0.255605381166	0.721698113208	20.3046357616	0.684615384615	5.96019900498	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Proteus; s__
3188693	13.054455878	0.0110127553516	1.0	1.0	0.0	0.0	0.0	0.0230769230769	0.00497512437811	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Kaistobacter; s__
44151	13.0315829539	0.0111225006187	1.0	1.0	0.139013452915	0.183962264151	0.17880794702	0.392307692308	0.233830845771	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
209030	13.0271673432	0.0111438095448	1.0	1.0	0.0	0.0	0.0	0.0615384615385	0.0497512437811	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
38278	13.0149639229	0.0112029085399	1.0	1.0	0.00448430493274	14.8490566038	0.794701986755	0.0230769230769	0.875621890547	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
329112	13.0123658642	0.0112155299298	1.0	1.0	0.0179372197309	0.0	0.0662251655629	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
333949	13.0043518381	0.0112545496577	1.0	1.0	1.03587443946	1.12264150943	1.22516556291	2.17692307692	1.66169154229	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
132892	12.9940972755	0.0113046717486	1.0	1.0	0.085201793722	0.0330188679245	0.046357615894	0.0	0.00497512437811	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
4468391	12.9790808742	0.0113784621192	1.0	1.0	77.2152466368	44.4198113208	55.0397350993	73.8538461538	69.3482587065	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
4347265	12.970942698	0.011418649255	1.0	1.0	0.085201793722	0.0896226415094	0.172185430464	0.230769230769	0.1592039801	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__; s__
4331723	12.9643623162	0.0114512451297	1.0	1.0	0.605381165919	0.429245283019	0.549668874172	0.561538461538	0.761194029851	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
2324087	12.9508495724	0.0115184654398	1.0	1.0	0.00448430493274	0.0	0.0	0.0307692307692	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__PYR10d3; f__; g__; s__
4468333	12.9424424674	0.011560481518	1.0	1.0	0.0358744394619	0.641509433962	0.867549668874	0.0	15.7512437811	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Sporosarcina; s__
1130352	12.9135689285	0.0117059247093	1.0	1.0	0.0224215246637	0.0	0.0	0.0230769230769	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__
1980933	12.8533236482	0.0120151689327	1.0	1.0	0.0	0.0235849056604	0.0	0.0	0.00497512437811	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella; s__parvula
